Country,Province,Latitude,Longitude,Interface,Animal_ID,Taxa,Species,Common Name,Sampling_Date,Sex,Age,Sample_Type,PCR_Type,PCR_Protocol,PCR_Result
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0327,bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,7/25/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0328,bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,7/25/16,female,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0328,bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,7/25/16,female,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0328,bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,7/25/16,female,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0328,bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,7/25/16,female,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0317,rodents/shrews,Mus minutoides,Pygmy Mouse,7/25/16,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0317,rodents/shrews,Mus minutoides,Pygmy Mouse,7/25/16,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0317,rodents/shrews,Mus minutoides,Pygmy Mouse,7/25/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0317,rodents/shrews,Mus minutoides,Pygmy Mouse,7/25/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0318,rodents/shrews,Malacomys longipes,Big-Eared Swamp Rat,7/25/16,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0318,rodents/shrews,Malacomys longipes,Big-Eared Swamp Rat,7/25/16,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0318,rodents/shrews,Malacomys longipes,Big-Eared Swamp Rat,7/25/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0318,rodents/shrews,Malacomys longipes,Big-Eared Swamp Rat,7/25/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0319,rodents/shrews,Malacomys longipes,Big-Eared Swamp Rat,7/25/16,female,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0319,rodents/shrews,Malacomys longipes,Big-Eared Swamp Rat,7/25/16,female,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0319,rodents/shrews,Malacomys longipes,Big-Eared Swamp Rat,7/25/16,female,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0319,rodents/shrews,Malacomys longipes,Big-Eared Swamp Rat,7/25/16,female,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0320,rodents/shrews,Malacomys longipes,Big-Eared Swamp Rat,7/25/16,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0320,rodents/shrews,Malacomys longipes,Big-Eared Swamp Rat,7/25/16,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0320,rodents/shrews,Malacomys longipes,Big-Eared Swamp Rat,7/25/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0320,rodents/shrews,Malacomys longipes,Big-Eared Swamp Rat,7/25/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0321,rodents/shrews,Mus minutoides,Pygmy Mouse,7/25/16,male,"subadult (immature, independent)",oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0321,rodents/shrews,Mus minutoides,Pygmy Mouse,7/25/16,male,"subadult (immature, independent)",oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0321,rodents/shrews,Mus minutoides,Pygmy Mouse,7/25/16,male,"subadult (immature, independent)",rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0321,rodents/shrews,Mus minutoides,Pygmy Mouse,7/25/16,male,"subadult (immature, independent)",rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0322,rodents/shrews,Lemniscomys striatus,Typical Striped Grass Mouse,7/25/16,female,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0322,rodents/shrews,Lemniscomys striatus,Typical Striped Grass Mouse,7/25/16,female,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0322,rodents/shrews,Lemniscomys striatus,Typical Striped Grass Mouse,7/25/16,female,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0322,rodents/shrews,Lemniscomys striatus,Typical Striped Grass Mouse,7/25/16,female,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0323,rodents/shrews,Mus minutoides,Pygmy Mouse,7/25/16,female,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0323,rodents/shrews,Mus minutoides,Pygmy Mouse,7/25/16,female,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0323,rodents/shrews,Mus minutoides,Pygmy Mouse,7/25/16,female,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAR0323,rodents/shrews,Mus minutoides,Pygmy Mouse,7/25/16,female,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0329,bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,7/26/16,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0329,bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,7/26/16,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0329,bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,7/26/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0329,bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,7/26/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0330,bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,7/26/16,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0330,bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,7/26/16,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0330,bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,7/26/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0330,bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,7/26/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0331,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0331,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0331,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0331,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0332,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,female,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0332,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,female,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0332,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,female,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0332,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,female,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0333,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0333,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0333,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0333,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0334,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,female,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0334,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,female,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0334,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,female,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
Republic of Congo,Lekoumou,-3.24,13.84,crop production; dwellings and temporary settlements; extractive industry,CGAB0334,bats,Megaloglossus woermanni,Woermann's Fruit Bat,7/26/16,female,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
